"Titre de tracé : expe_inrae5"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 20254790, SEN S/N: 20254790)","Intensité, Lux (LGR S/N: 20254790, SEN S/N: 20254790)","Pile défectueuse (LGR S/N: 20254790)","Hôte connecté (LGR S/N: 20254790)","Arrêté (LGR S/N: 20254790)","Fin de fichier (LGR S/N: 20254790)"
1581,09/12/24 05:00:00 PM,14.804,75.3,,,,
1582,09/12/24 06:00:00 PM,13.654,0.0,,,,
1583,09/12/24 07:00:00 PM,13.558,0.0,,,,
1584,09/12/24 08:00:00 PM,13.365,0.0,,,,
1585,09/12/24 09:00:00 PM,12.980,0.0,,,,
1586,09/12/24 10:00:00 PM,12.690,0.0,,,,
1587,09/12/24 11:00:00 PM,12.207,0.0,,,,
1588,09/13/24 12:00:00 AM,11.139,0.0,,,,
1589,09/13/24 01:00:00 AM,11.431,0.0,,,,
1590,09/13/24 02:00:00 AM,10.846,0.0,,,,
1591,09/13/24 03:00:00 AM,11.139,0.0,,,,
1592,09/13/24 04:00:00 AM,10.944,0.0,,,,
1593,09/13/24 05:00:00 AM,10.846,21.5,,,,
1594,09/13/24 06:00:00 AM,11.722,215.3,,,,
1595,09/13/24 07:00:00 AM,13.269,258.3,,,,
1596,09/13/24 08:00:00 AM,16.332,764.2,,,,
1597,09/13/24 09:00:00 AM,17.284,1033.3,,,,
1598,09/13/24 10:00:00 AM,25.805,1550.0,,,,
1599,09/13/24 11:00:00 AM,30.154,1463.9,,,,
1600,09/13/24 12:00:00 PM,25.319,1291.7,,,,
1601,09/13/24 01:00:00 PM,18.140,914.9,,,,
1602,09/13/24 02:00:00 PM,19.758,2497.2,,,,
1603,09/13/24 03:00:00 PM,18.806,1808.3,,,,
1604,09/13/24 04:00:00 PM,17.189,215.3,,,,
1605,09/13/24 05:00:00 PM,14.038,53.8,,,,
1606,09/13/24 06:00:00 PM,11.722,0.0,,,,
1607,09/13/24 07:00:00 PM,11.431,0.0,,,,
1608,09/13/24 08:00:00 PM,10.357,0.0,,,,
1609,09/13/24 09:00:00 PM,9.768,0.0,,,,
1610,09/13/24 10:00:00 PM,10.357,0.0,,,,
1611,09/13/24 11:00:00 PM,9.373,0.0,,,,
1612,09/14/24 12:00:00 AM,8.978,0.0,,,,
1613,09/14/24 01:00:00 AM,8.481,0.0,,,,
1614,09/14/24 02:00:00 AM,8.481,0.0,,,,
1615,09/14/24 03:00:00 AM,8.082,0.0,,,,
1616,09/14/24 04:00:00 AM,7.983,0.0,,,,
1617,09/14/24 05:00:00 AM,7.983,21.5,,,,
1618,09/14/24 06:00:00 AM,8.581,107.6,,,,
1619,09/14/24 07:00:00 AM,9.768,215.3,,,,
1620,09/14/24 08:00:00 AM,12.110,570.5,,,,
1621,09/14/24 09:00:00 AM,14.996,1173.3,,,,
1622,09/14/24 10:00:00 AM,29.953,3444.5,,,,
1623,09/14/24 11:00:00 AM,29.752,764.2,,,,
1624,09/14/24 12:00:00 PM,28.555,2927.8,,,,
1625,09/14/24 01:00:00 PM,26.000,861.1,,,,
1626,09/14/24 02:00:00 PM,23.966,796.5,,,,
1627,09/14/24 03:00:00 PM,27.075,1722.2,,,,
1628,09/14/24 04:00:00 PM,20.519,301.4,,,,
1629,09/14/24 05:00:00 PM,16.999,32.3,,,,
1630,09/14/24 06:00:00 PM,14.804,0.0,,,,
1631,09/14/24 07:00:00 PM,13.365,0.0,,,,
1632,09/14/24 08:00:00 PM,12.594,0.0,,,,
1633,09/14/24 09:00:00 PM,11.528,0.0,,,,
1634,09/14/24 10:00:00 PM,10.651,0.0,,,,
1635,09/14/24 11:00:00 PM,10.063,0.0,,,,
1636,09/15/24 12:00:00 AM,9.373,0.0,,,,
1637,09/15/24 01:00:00 AM,8.879,0.0,,,,
1638,09/15/24 02:00:00 AM,8.382,0.0,,,,
1639,09/15/24 03:00:00 AM,7.983,0.0,,,,
1640,09/15/24 04:00:00 AM,7.782,0.0,,,,
1641,09/15/24 05:00:00 AM,7.983,21.5,,,,
1642,09/15/24 06:00:00 AM,9.472,279.9,,,,
1643,09/15/24 07:00:00 AM,12.304,419.8,,,,
1644,09/15/24 08:00:00 AM,15.760,1463.9,,,,
1645,09/15/24 09:00:00 AM,18.331,1205.6,,,,
1646,09/15/24 10:00:00 AM,21.569,1108.7,,,,
1647,09/15/24 11:00:00 AM,23.100,1313.2,,,,
1648,09/15/24 12:00:00 PM,29.752,2411.1,,,,
1649,09/15/24 01:00:00 PM,28.357,1894.5,,,,
1650,09/15/24 02:00:00 PM,28.060,1636.1,,,,
1651,09/15/24 03:00:00 PM,26.977,1377.8,,,,
1652,09/15/24 04:00:00 PM,20.901,430.6,,,,
1653,09/15/24 05:00:00 PM,17.475,21.5,,,,
1654,09/15/24 06:00:00 PM,14.804,0.0,,,,
1655,09/15/24 07:00:00 PM,13.365,0.0,,,,
1656,09/15/24 08:00:00 PM,12.304,0.0,,,,
1657,09/15/24 09:00:00 PM,11.334,0.0,,,,
1658,09/15/24 10:00:00 PM,10.553,0.0,,,,
1659,09/15/24 11:00:00 PM,9.866,0.0,,,,
1660,09/16/24 12:00:00 AM,9.275,0.0,,,,
1661,09/16/24 01:00:00 AM,8.978,0.0,,,,
1662,09/16/24 02:00:00 AM,8.779,0.0,,,,
1663,09/16/24 03:00:00 AM,8.581,0.0,,,,
1664,09/16/24 04:00:00 AM,8.282,0.0,,,,
1665,09/16/24 05:00:00 AM,8.082,21.5,,,,
1666,09/16/24 06:00:00 AM,8.282,107.6,,,,
1667,09/16/24 07:00:00 AM,9.965,290.6,,,,
1668,09/16/24 08:00:00 AM,12.304,688.9,,,,
1669,09/16/24 09:00:00 AM,18.236,2583.4,,,,
1670,09/16/24 10:00:00 AM,31.064,3272.2,,,,
1671,09/16/24 11:00:00 AM,36.511,2497.2,,,,
1672,09/16/24 12:00:00 PM,30.760,2583.4,,,,
1673,09/16/24 01:00:00 PM,29.752,1894.5,,,,
1674,09/16/24 02:00:00 PM,28.258,1636.1,,,,
1675,09/16/24 03:00:00 PM,24.351,861.1,,,,
1676,09/16/24 04:00:00 PM,21.664,333.7,,,,
1677,09/16/24 05:00:00 PM,19.092,75.3,,,,
1678,09/16/24 06:00:00 PM,17.189,0.0,,,,
1679,09/16/24 07:00:00 PM,16.046,0.0,,,,
1680,09/16/24 08:00:00 PM,15.760,0.0,,,,
1681,09/16/24 09:00:00 PM,14.900,0.0,,,,
1682,09/16/24 10:00:00 PM,13.846,0.0,,,,
1683,09/16/24 11:00:00 PM,12.883,0.0,,,,
1684,09/17/24 12:00:00 AM,12.304,0.0,,,,
1685,09/17/24 01:00:00 AM,11.916,0.0,,,,
1686,09/17/24 02:00:00 AM,11.625,0.0,,,,
1687,09/17/24 03:00:00 AM,11.334,0.0,,,,
1688,09/17/24 04:00:00 AM,10.357,0.0,,,,
1689,09/17/24 05:00:00 AM,10.357,32.3,,,,
1690,09/17/24 06:00:00 AM,11.236,344.4,,,,
1691,09/17/24 07:00:00 AM,13.558,473.6,,,,
1692,09/17/24 08:00:00 AM,20.043,1636.1,,,,
1693,09/17/24 09:00:00 AM,20.138,1033.3,,,,
1694,09/17/24 10:00:00 AM,22.333,1130.2,,,,
1695,09/17/24 11:00:00 AM,25.805,1894.5,,,,
1696,09/17/24 12:00:00 PM,26.977,1463.9,,,,
1697,09/17/24 01:00:00 PM,24.255,1022.6,,,,
1698,09/17/24 02:00:00 PM,24.255,914.9,,,,
1699,09/17/24 03:00:00 PM,22.717,1367.0,,,,
1700,09/17/24 04:00:00 PM,22.046,602.8,,,,
1701,09/17/24 05:00:00 PM,18.426,32.3,,,,
1702,09/17/24 06:00:00 PM,16.237,0.0,,,,
1703,09/17/24 07:00:00 PM,14.900,0.0,,,,
1704,09/17/24 08:00:00 PM,13.942,0.0,,,,
1705,09/17/24 09:00:00 PM,13.269,0.0,,,,
1706,09/17/24 10:00:00 PM,12.594,0.0,,,,
1707,09/17/24 11:00:00 PM,12.013,0.0,,,,
1708,09/18/24 12:00:00 AM,11.625,0.0,,,,
1709,09/18/24 01:00:00 AM,11.236,0.0,,,,
1710,09/18/24 02:00:00 AM,10.846,0.0,,,,
1711,09/18/24 03:00:00 AM,11.041,0.0,,,,
1712,09/18/24 04:00:00 AM,10.846,0.0,,,,
1713,09/18/24 05:00:00 AM,11.041,10.8,,,,
1714,09/18/24 06:00:00 AM,12.207,150.7,,,,
1715,09/18/24 07:00:00 AM,14.325,366.0,,,,
1716,09/18/24 08:00:00 AM,16.903,667.4,,,,
1717,09/18/24 09:00:00 AM,21.282,2583.4,,,,
1718,09/18/24 10:00:00 AM,29.752,3100.0,,,,
1719,09/18/24 11:00:00 AM,27.567,2755.6,,,,
1720,09/18/24 12:00:00 PM,31.064,1065.6,,,,
1721,09/18/24 01:00:00 PM,29.752,1033.3,,,,
1722,09/18/24 02:00:00 PM,26.879,1054.9,,,,
1723,09/18/24 03:00:00 PM,24.062,721.2,,,,
1724,09/18/24 04:00:00 PM,23.484,430.6,,,,
1725,09/18/24 05:00:00 PM,20.234,32.3,,,,
1726,09/18/24 06:00:00 PM,18.426,0.0,,,,
1727,09/18/24 07:00:00 PM,16.999,0.0,,,,
1728,09/18/24 08:00:00 PM,15.951,0.0,,,,
1729,09/18/24 09:00:00 PM,15.091,0.0,,,,
1730,09/18/24 10:00:00 PM,14.230,0.0,,,,
1731,09/18/24 11:00:00 PM,13.654,0.0,,,,
1732,09/19/24 12:00:00 AM,12.980,0.0,,,,
1733,09/19/24 01:00:00 AM,12.497,0.0,,,,
1734,09/19/24 02:00:00 AM,12.013,0.0,,,,
1735,09/19/24 03:00:00 AM,11.625,0.0,,,,
1736,09/19/24 04:00:00 AM,11.236,0.0,,,,
1737,09/19/24 05:00:00 AM,10.944,10.8,,,,
1738,09/19/24 06:00:00 AM,11.334,118.4,,,,
1739,09/19/24 07:00:00 AM,12.690,215.3,,,,
1740,09/19/24 08:00:00 AM,14.709,452.1,,,,
1741,09/19/24 09:00:00 AM,17.475,818.1,,,,
1742,09/19/24 10:00:00 AM,32.086,3100.0,,,,
1743,09/19/24 11:00:00 AM,36.946,3100.0,,,,
1744,09/19/24 12:00:00 PM,32.911,2583.4,,,,
1745,09/19/24 01:00:00 PM,33.014,1980.6,,,,
1746,09/19/24 02:00:00 PM,31.676,1894.5,,,,
1747,09/19/24 03:00:00 PM,31.778,1636.1,,,,
1748,09/19/24 04:00:00 PM,24.738,193.8,,,,
1749,09/19/24 05:00:00 PM,22.238,10.8,,,,
1750,09/19/24 06:00:00 PM,20.519,0.0,,,,
1751,09/19/24 07:00:00 PM,19.472,0.0,,,,
1752,09/19/24 08:00:00 PM,18.616,0.0,,,,
1753,09/19/24 09:00:00 PM,17.665,0.0,,,,
1754,09/19/24 10:00:00 PM,16.332,0.0,,,,
1755,09/19/24 11:00:00 PM,15.569,0.0,,,,
1756,09/20/24 12:00:00 AM,14.709,0.0,,,,
1757,09/20/24 01:00:00 AM,13.942,0.0,,,,
1758,09/20/24 02:00:00 AM,13.365,0.0,,,,
1759,09/20/24 03:00:00 AM,12.787,0.0,,,,
1760,09/20/24 04:00:00 AM,12.304,0.0,,,,
1761,09/20/24 05:00:00 AM,11.916,10.8,,,,
1762,09/20/24 06:00:00 AM,12.207,96.9,,,,
1763,09/20/24 07:00:00 AM,13.365,204.5,,,,
1764,09/20/24 08:00:00 AM,15.187,462.9,,,,
1765,09/20/24 09:00:00 AM,17.760,839.6,,,,
1766,09/20/24 10:00:00 AM,30.154,3100.0,,,,
1767,09/20/24 11:00:00 AM,36.728,2755.6,,,,
1768,09/20/24 12:00:00 PM,35.009,2927.8,,,,
1769,09/20/24 01:00:00 PM,30.356,1377.8,,,,
1770,09/20/24 02:00:00 PM,27.862,731.9,,,,
1771,09/20/24 03:00:00 PM,27.862,441.3,,,,
1772,09/20/24 04:00:00 PM,23.484,505.9,,,,
1773,09/20/24 05:00:00 PM,21.282,32.3,,,,
1774,09/20/24 06:00:00 PM,19.853,0.0,,,,
1775,09/20/24 07:00:00 PM,18.711,0.0,,,,
1776,09/20/24 08:00:00 PM,17.950,0.0,,,,
1777,09/20/24 09:00:00 PM,17.094,0.0,,,,
1778,09/20/24 10:00:00 PM,16.141,0.0,,,,
1779,09/20/24 11:00:00 PM,15.473,0.0,,,,
1780,09/21/24 12:00:00 AM,14.996,0.0,,,,
1781,09/21/24 01:00:00 AM,14.517,0.0,,,,
1782,09/21/24 02:00:00 AM,14.038,0.0,,,,
1783,09/21/24 03:00:00 AM,14.134,0.0,,,,
1784,09/21/24 04:00:00 AM,13.654,0.0,,,,
1785,09/21/24 05:00:00 AM,13.269,10.8,,,,
1786,09/21/24 06:00:00 AM,13.365,129.2,,,,
1787,09/21/24 07:00:00 AM,15.091,322.9,,,,
1788,09/21/24 08:00:00 AM,17.284,570.5,,,,
1789,09/21/24 09:00:00 AM,19.853,1151.7,,,,
1790,09/21/24 10:00:00 AM,30.054,2927.8,,,,
1791,09/21/24 11:00:00 AM,37.384,3444.5,,,,
1792,09/21/24 12:00:00 PM,35.009,3272.2,,,,
1793,09/21/24 01:00:00 PM,33.953,1980.6,,,,
1794,09/21/24 02:00:00 PM,30.963,1270.1,,,,
1795,09/21/24 03:00:00 PM,29.752,818.1,,,,
1796,09/21/24 04:00:00 PM,25.222,258.3,,,,
1797,09/21/24 05:00:00 PM,22.429,0.0,,,,
1798,09/21/24 06:00:00 PM,21.091,0.0,,,,
1799,09/21/24 07:00:00 PM,20.138,0.0,,,,
1800,09/21/24 08:00:00 PM,19.092,0.0,,,,
1801,09/21/24 09:00:00 PM,18.806,0.0,,,,
1802,09/21/24 10:00:00 PM,17.665,0.0,,,,
1803,09/21/24 11:00:00 PM,17.094,0.0,,,,
1804,09/22/24 12:00:00 AM,16.237,0.0,,,,
1805,09/22/24 01:00:00 AM,15.855,0.0,,,,
1806,09/22/24 02:00:00 AM,15.569,0.0,,,,
1807,09/22/24 03:00:00 AM,15.473,0.0,,,,
1808,09/22/24 04:00:00 AM,15.282,0.0,,,,
1809,09/22/24 05:00:00 AM,15.091,0.0,,,,
1810,09/22/24 06:00:00 AM,15.760,236.8,,,,
1811,09/22/24 07:00:00 AM,18.140,570.5,,,,
1812,09/22/24 08:00:00 AM,17.950,322.9,,,,
1813,09/22/24 09:00:00 AM,21.664,1377.8,,,,
1814,09/22/24 10:00:00 AM,24.545,1345.5,,,,
1815,09/22/24 11:00:00 AM,22.333,452.1,,,,
1816,09/22/24 12:00:00 PM,23.773,807.3,,,,
1817,09/22/24 01:00:00 PM,25.222,914.9,,,,
1818,09/22/24 02:00:00 PM,25.902,775.0,,,,
1819,09/22/24 03:00:00 PM,23.773,441.3,,,,
1820,09/22/24 04:00:00 PM,21.282,32.3,,,,
1821,09/22/24 05:00:00 PM,19.472,0.0,,,,
1822,09/22/24 06:00:00 PM,18.806,0.0,,,,
1823,09/22/24 07:00:00 PM,17.950,0.0,,,,
1824,09/22/24 08:00:00 PM,16.999,0.0,,,,
1825,09/22/24 09:00:00 PM,16.713,0.0,,,,
1826,09/22/24 10:00:00 PM,16.523,0.0,,,,
1827,09/22/24 11:00:00 PM,16.523,0.0,,,,
1828,09/23/24 12:00:00 AM,16.523,0.0,,,,
1829,09/23/24 01:00:00 AM,16.523,0.0,,,,
1830,09/23/24 02:00:00 AM,16.427,0.0,,,,
1831,09/23/24 03:00:00 AM,16.332,0.0,,,,
1832,09/23/24 04:00:00 AM,16.237,0.0,,,,
1833,09/23/24 05:00:00 AM,16.141,0.0,,,,
1834,09/23/24 06:00:00 AM,16.713,129.2,,,,
1835,09/23/24 07:00:00 AM,17.570,258.3,,,,
1836,09/23/24 08:00:00 AM,20.805,1044.1,,,,
1837,09/23/24 09:00:00 AM,21.664,828.8,,,,
1838,09/23/24 10:00:00 AM,23.292,871.9,,,,
1839,09/23/24 11:00:00 AM,26.390,3616.7,,,,
1840,09/23/24 12:00:00 PM,33.430,3444.5,,,,
1841,09/23/24 01:00:00 PM,28.853,430.6,,,,
1842,09/23/24 02:00:00 PM,28.456,602.8,,,,
1843,09/23/24 03:00:00 PM,23.966,172.2,,,,
1844,09/23/24 04:00:00 PM,21.664,75.3,,,,
1845,09/23/24 05:00:00 PM,19.377,0.0,,,,
1846,09/23/24 06:00:00 PM,18.521,0.0,,,,
1847,09/23/24 07:00:00 PM,17.760,0.0,,,,
1848,09/23/24 08:00:00 PM,17.189,0.0,,,,
1849,09/23/24 09:00:00 PM,16.808,0.0,,,,
1850,09/23/24 10:00:00 PM,16.713,0.0,,,,
1851,09/23/24 11:00:00 PM,16.523,0.0,,,,
1852,09/24/24 12:00:00 AM,15.951,0.0,,,,
1853,09/24/24 01:00:00 AM,15.664,0.0,,,,
1854,09/24/24 02:00:00 AM,14.996,0.0,,,,
1855,09/24/24 03:00:00 AM,15.187,0.0,,,,
1856,09/24/24 04:00:00 AM,14.613,0.0,,,,
1857,09/24/24 05:00:00 AM,14.134,10.8,,,,
1858,09/24/24 06:00:00 AM,15.091,312.2,,,,
1859,09/24/24 07:00:00 AM,17.475,861.1,,,,
1860,09/24/24 08:00:00 AM,17.570,258.3,,,,
1861,09/24/24 09:00:00 AM,17.855,312.2,,,,
1862,09/24/24 10:00:00 AM,19.662,473.6,,,,
1863,09/24/24 11:00:00 AM,19.853,409.0,,,,
1864,09/24/24 12:00:00 PM,20.901,581.3,,,,
1865,09/24/24 01:00:00 PM,22.046,505.9,,,,
1866,09/24/24 02:00:00 PM,23.004,667.4,,,,
1867,09/24/24 03:00:00 PM,23.100,635.1,,,,
1868,09/24/24 04:00:00 PM,21.091,193.8,,,,
1869,09/24/24 05:00:00 PM,18.806,0.0,,,,
1870,09/24/24 06:00:00 PM,17.950,0.0,,,,
1871,09/24/24 07:00:00 PM,17.189,0.0,,,,
1872,09/24/24 08:00:00 PM,16.808,0.0,,,,
1873,09/24/24 09:00:00 PM,16.332,0.0,,,,
1874,09/24/24 10:00:00 PM,15.951,0.0,,,,
1875,09/24/24 11:00:00 PM,14.804,0.0,,,,
1876,09/25/24 12:00:00 AM,14.134,0.0,,,,
1877,09/25/24 01:00:00 AM,13.558,0.0,,,,
1878,09/25/24 02:00:00 AM,12.980,0.0,,,,
1879,09/25/24 03:00:00 AM,13.076,0.0,,,,
1880,09/25/24 04:00:00 AM,12.401,0.0,,,,
1881,09/25/24 05:00:00 AM,12.013,10.8,,,,
1882,09/25/24 06:00:00 AM,12.401,183.0,,,,
1883,09/25/24 07:00:00 AM,13.558,269.1,,,,
1884,09/25/24 08:00:00 AM,17.379,925.7,,,,
1885,09/25/24 09:00:00 AM,21.473,1377.8,,,,
1886,09/25/24 10:00:00 AM,27.764,2238.9,,,,
1887,09/25/24 11:00:00 AM,31.574,2238.9,,,,
1888,09/25/24 12:00:00 PM,27.272,947.2,,,,
1889,09/25/24 01:00:00 PM,25.028,602.8,,,,
1890,09/25/24 02:00:00 PM,23.677,527.4,,,,
1891,09/25/24 03:00:00 PM,22.812,247.6,,,,
1892,09/25/24 04:00:00 PM,21.664,86.1,,,,
1893,09/25/24 05:00:00 PM,21.091,0.0,,,,
1894,09/25/24 06:00:00 PM,20.710,0.0,,,,
1895,09/25/24 07:00:00 PM,20.805,0.0,,,,
1896,09/25/24 08:00:00 PM,21.378,0.0,,,,
1897,09/25/24 09:00:00 PM,20.424,0.0,,,,
1898,09/25/24 10:00:00 PM,21.282,0.0,,,,
1899,09/25/24 11:00:00 PM,20.996,0.0,,,,
1900,09/26/24 12:00:00 AM,19.187,0.0,,,,
1901,09/26/24 01:00:00 AM,19.092,0.0,,,,
1902,09/26/24 02:00:00 AM,19.377,0.0,,,,
1903,09/26/24 03:00:00 AM,19.092,0.0,,,,
1904,09/26/24 04:00:00 AM,18.996,0.0,,,,
1905,09/26/24 05:00:00 AM,18.806,0.0,,,,
1906,09/26/24 06:00:00 AM,18.806,43.1,,,,
1907,09/26/24 07:00:00 AM,19.377,247.6,,,,
1908,09/26/24 08:00:00 AM,19.758,96.9,,,,
1909,09/26/24 09:00:00 AM,20.615,355.2,,,,
1910,09/26/24 10:00:00 AM,23.677,387.5,,,,
1911,09/26/24 11:00:00 AM,24.351,1324.0,,,,
1912,09/26/24 12:00:00 PM,26.781,1065.6,,,,
1913,09/26/24 01:00:00 PM,23.388,75.3,,,,
1914,09/26/24 02:00:00 PM,21.473,10.8,,,,
1915,09/26/24 03:00:00 PM,20.234,32.3,,,,
1916,09/26/24 04:00:00 PM,19.758,64.6,,,,
1917,09/26/24 05:00:00 PM,19.662,0.0,,,,
1918,09/26/24 06:00:00 PM,19.377,0.0,,,,
1919,09/26/24 07:00:00 PM,19.187,0.0,,,,
1920,09/26/24 08:00:00 PM,18.521,0.0,,,,
1921,09/26/24 09:00:00 PM,18.236,0.0,,,,
1922,09/26/24 10:00:00 PM,18.426,0.0,,,,
1923,09/26/24 11:00:00 PM,18.331,0.0,,,,
1924,09/27/24 12:00:00 AM,18.045,0.0,,,,
1925,09/27/24 01:00:00 AM,17.950,0.0,,,,
1926,09/27/24 02:00:00 AM,17.855,0.0,,,,
1927,09/27/24 03:00:00 AM,17.665,0.0,,,,
1928,09/27/24 04:00:00 AM,17.475,0.0,,,,
1929,09/27/24 05:00:00 AM,17.570,0.0,,,,
1930,09/27/24 06:00:00 AM,17.760,21.5,,,,
1931,09/27/24 07:00:00 AM,18.331,258.3,,,,
1932,09/27/24 08:00:00 AM,20.234,549.0,,,,
1933,09/27/24 09:00:00 AM,21.760,893.4,,,,
1934,09/27/24 10:00:00 AM,23.581,1065.6,,,,
1935,09/27/24 11:00:00 AM,23.196,635.1,,,,
1936,09/27/24 12:00:00 PM,26.000,3961.1,,,,
1937,09/27/24 01:00:00 PM,26.977,559.7,,,,
1938,09/27/24 02:00:00 PM,23.869,409.0,,,,
1939,09/27/24 03:00:00 PM,18.331,43.1,,,,
1940,09/27/24 04:00:00 PM,18.426,172.2,,,,
1941,09/27/24 05:00:00 PM,17.189,0.0,,,,
1942,09/27/24 06:00:00 PM,15.951,0.0,,,,
1943,09/27/24 07:00:00 PM,14.804,0.0,,,,
1944,09/27/24 08:00:00 PM,13.942,0.0,,,,
1945,09/27/24 09:00:00 PM,13.365,0.0,,,,
1946,09/27/24 10:00:00 PM,12.787,0.0,,,,
1947,09/27/24 11:00:00 PM,13.173,0.0,,,,
1948,09/28/24 12:00:00 AM,13.269,0.0,,,,
1949,09/28/24 01:00:00 AM,13.365,0.0,,,,
1950,09/28/24 02:00:00 AM,13.365,0.0,,,,
1951,09/28/24 03:00:00 AM,13.461,0.0,,,,
1952,09/28/24 04:00:00 AM,13.461,0.0,,,,
1953,09/28/24 05:00:00 AM,13.461,0.0,,,,
1954,09/28/24 06:00:00 AM,13.942,53.8,,,,
1955,09/28/24 07:00:00 AM,14.804,161.5,,,,
1956,09/28/24 08:00:00 AM,16.046,462.9,,,,
1957,09/28/24 09:00:00 AM,17.379,688.9,,,,
1958,09/28/24 10:00:00 AM,18.806,1173.3,,,,
1959,09/28/24 11:00:00 AM,20.615,925.7,,,,
1960,09/28/24 12:00:00 PM,18.616,645.8,,,,
1961,09/28/24 01:00:00 PM,19.282,635.1,,,,
1962,09/28/24 02:00:00 PM,18.996,581.3,,,,
1963,09/28/24 03:00:00 PM,17.570,183.0,,,,
1964,09/28/24 04:00:00 PM,16.713,215.3,,,,
1965,09/28/24 05:00:00 PM,15.569,0.0,,,,
1966,09/28/24 06:00:00 PM,14.804,0.0,,,,
1967,09/28/24 07:00:00 PM,14.325,0.0,,,,
1968,09/28/24 08:00:00 PM,13.654,0.0,,,,
1969,09/28/24 09:00:00 PM,13.558,0.0,,,,
1970,09/28/24 10:00:00 PM,12.883,0.0,,,,
1971,09/28/24 11:00:00 PM,12.013,0.0,,,,
1972,09/29/24 12:00:00 AM,11.236,0.0,,,,
1973,09/29/24 01:00:00 AM,11.236,0.0,,,,
1974,09/29/24 02:00:00 AM,11.334,0.0,,,,
1975,09/29/24 03:00:00 AM,11.431,0.0,,,,
1976,09/29/24 04:00:00 AM,11.528,0.0,,,,
1977,09/29/24 05:00:00 AM,11.528,0.0,,,,
1978,09/29/24 06:00:00 AM,12.207,193.8,,,,
1979,09/29/24 07:00:00 AM,13.942,549.0,,,,
1980,09/29/24 08:00:00 AM,15.473,516.7,,,,
1981,09/29/24 09:00:00 AM,15.569,516.7,,,,
1982,09/29/24 10:00:00 AM,24.641,2755.6,,,,
1983,09/29/24 11:00:00 AM,33.014,3100.0,,,,
1984,09/29/24 12:00:00 PM,32.600,2755.6,,,,
1985,09/29/24 01:00:00 PM,30.054,1980.6,,,,
1986,09/29/24 02:00:00 PM,29.352,1636.1,,,,
1987,09/29/24 03:00:00 PM,25.416,333.7,,,,
1988,09/29/24 04:00:00 PM,21.091,183.0,,,,
1989,09/29/24 05:00:00 PM,18.806,0.0,,,,
1990,09/29/24 06:00:00 PM,17.570,0.0,,,,
1991,09/29/24 07:00:00 PM,16.808,0.0,,,,
1992,09/29/24 08:00:00 PM,16.237,0.0,,,,
1993,09/29/24 09:00:00 PM,15.855,0.0,,,,
1994,09/29/24 10:00:00 PM,15.473,0.0,,,,
1995,09/29/24 11:00:00 PM,15.282,0.0,,,,
1996,09/30/24 12:00:00 AM,14.996,0.0,,,,
1997,09/30/24 01:00:00 AM,14.804,0.0,,,,
1998,09/30/24 02:00:00 AM,14.709,0.0,,,,
1999,09/30/24 03:00:00 AM,14.613,0.0,,,,
2000,09/30/24 04:00:00 AM,14.134,0.0,,,,
2001,09/30/24 05:00:00 AM,14.230,0.0,,,,
2002,09/30/24 06:00:00 AM,14.804,193.8,,,,
2003,09/30/24 07:00:00 AM,15.473,139.9,,,,
2004,09/30/24 08:00:00 AM,16.618,333.7,,,,
2005,09/30/24 09:00:00 AM,19.758,581.3,,,,
2006,09/30/24 10:00:00 AM,23.581,1184.0,,,,
2007,09/30/24 11:00:00 AM,24.835,1065.6,,,,
2008,09/30/24 12:00:00 PM,31.676,893.4,,,,
2009,09/30/24 01:00:00 PM,27.862,1313.2,,,,
2010,09/30/24 02:00:00 PM,26.390,667.4,,,,
2011,09/30/24 03:00:00 PM,25.513,613.5,,,,
2012,09/30/24 04:00:00 PM,22.046,129.2,,,,
2013,09/30/24 05:00:00 PM,19.948,0.0,,,,
2014,09/30/24 06:00:00 PM,19.092,0.0,,,,
2015,09/30/24 07:00:00 PM,18.426,0.0,,,,
2016,09/30/24 08:00:00 PM,18.140,0.0,,,,
2017,09/30/24 09:00:00 PM,17.855,0.0,,,,
2018,09/30/24 10:00:00 PM,17.475,0.0,,,,
2019,09/30/24 11:00:00 PM,17.094,0.0,,,,
2020,10/01/24 12:00:00 AM,16.903,0.0,,,,
2021,10/01/24 01:00:00 AM,16.713,0.0,,,,
2022,10/01/24 02:00:00 AM,16.427,0.0,,,,
2023,10/01/24 03:00:00 AM,16.237,0.0,,,,
2024,10/01/24 04:00:00 AM,16.141,0.0,,,,
2025,10/01/24 05:00:00 AM,16.141,0.0,,,,
2026,10/01/24 06:00:00 AM,16.523,107.6,,,,
2027,10/01/24 07:00:00 AM,17.570,505.9,,,,
2028,10/01/24 08:00:00 AM,19.092,279.9,,,,
2029,10/01/24 09:00:00 AM,19.377,344.4,,,,
2030,10/01/24 10:00:00 AM,20.996,344.4,,,,
2031,10/01/24 11:00:00 AM,19.758,247.6,,,,
2032,10/01/24 12:00:00 PM,20.329,462.9,,,,
2033,10/01/24 01:00:00 PM,20.901,301.4,,,,
2034,10/01/24 02:00:00 PM,20.710,344.4,,,,
2035,10/01/24 03:00:00 PM,20.329,247.6,,,,
2036,10/01/24 04:00:00 PM,18.901,43.1,,,,
2037,10/01/24 05:00:00 PM,17.950,0.0,,,,
2038,10/01/24 06:00:00 PM,17.475,0.0,,,,
