"Titre de tracé : expe_inrae2"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 20996661, SEN S/N: 20996661)","Intensité, Lux (LGR S/N: 20996661, SEN S/N: 20996661)","Coupleur attaché (LGR S/N: 20996661)","Hôte connecté (LGR S/N: 20996661)","Arrêté (LGR S/N: 20996661)","Fin de fichier (LGR S/N: 20996661)"
2020,10/01/24 12:00:00 AM,15.091,0.0,,,,
2021,10/01/24 01:00:00 AM,14.421,0.0,,,,
2022,10/01/24 02:00:00 AM,14.421,0.0,,,,
2023,10/01/24 03:00:00 AM,14.325,0.0,,,,
2024,10/01/24 04:00:00 AM,14.134,0.0,,,,
2025,10/01/24 05:00:00 AM,13.942,0.0,,,,
2026,10/01/24 06:00:00 AM,13.846,0.0,,,,
2027,10/01/24 07:00:00 AM,13.846,0.0,,,,
2028,10/01/24 08:00:00 AM,14.325,290.6,,,,
2029,10/01/24 09:00:00 AM,14.900,419.8,,,,
2030,10/01/24 10:00:00 AM,17.094,1205.6,,,,
2031,10/01/24 11:00:00 AM,16.618,893.4,,,,
2032,10/01/24 12:00:00 PM,17.475,1808.3,,,,
2033,10/01/24 01:00:00 PM,17.189,667.4,,,,
2034,10/01/24 02:00:00 PM,16.332,807.3,,,,
2035,10/01/24 03:00:00 PM,18.140,570.5,,,,
2036,10/01/24 04:00:00 PM,17.665,1097.9,,,,
2037,10/01/24 05:00:00 PM,17.189,818.1,,,,
2038,10/01/24 06:00:00 PM,15.378,172.2,,,,
2039,10/01/24 07:00:00 PM,14.421,0.0,,,,
2040,10/01/24 08:00:00 PM,14.038,0.0,,,,
2041,10/01/24 09:00:00 PM,13.942,0.0,,,,
2042,10/01/24 10:00:00 PM,14.134,0.0,,,,
2043,10/01/24 11:00:00 PM,14.230,0.0,,,,
2044,10/02/24 12:00:00 AM,14.325,0.0,,,,
2045,10/02/24 01:00:00 AM,14.038,0.0,,,,
2046,10/02/24 02:00:00 AM,14.709,0.0,,,,
2047,10/02/24 03:00:00 AM,15.378,0.0,,,,
2048,10/02/24 04:00:00 AM,15.760,0.0,,,,
2049,10/02/24 05:00:00 AM,14.613,0.0,,,,
2050,10/02/24 06:00:00 AM,14.421,0.0,,,,
2051,10/02/24 07:00:00 AM,13.846,0.0,,,,
2052,10/02/24 08:00:00 AM,13.654,53.8,,,,
2053,10/02/24 09:00:00 AM,13.846,215.3,,,,
2054,10/02/24 10:00:00 AM,15.664,1162.5,,,,
2055,10/02/24 11:00:00 AM,15.282,1345.5,,,,
2056,10/02/24 12:00:00 PM,26.585,3616.7,,,,
2057,10/02/24 01:00:00 PM,38.714,8266.7,,,,
2058,10/02/24 02:00:00 PM,23.388,2066.7,,,,
2059,10/02/24 03:00:00 PM,23.292,1722.2,,,,
2060,10/02/24 04:00:00 PM,19.662,1313.2,,,,
2061,10/02/24 05:00:00 PM,18.616,947.2,,,,
2062,10/02/24 06:00:00 PM,16.618,419.8,,,,
2063,10/02/24 07:00:00 PM,14.421,32.3,,,,
2064,10/02/24 08:00:00 PM,12.401,0.0,,,,
2065,10/02/24 09:00:00 PM,12.690,0.0,,,,
2066,10/02/24 10:00:00 PM,12.690,0.0,,,,
2067,10/02/24 11:00:00 PM,12.594,0.0,,,,
2068,10/03/24 12:00:00 AM,12.497,0.0,,,,
2069,10/03/24 01:00:00 AM,12.401,0.0,,,,
2070,10/03/24 02:00:00 AM,12.304,0.0,,,,
2071,10/03/24 03:00:00 AM,12.110,0.0,,,,
2072,10/03/24 04:00:00 AM,12.110,0.0,,,,
2073,10/03/24 05:00:00 AM,12.207,0.0,,,,
2074,10/03/24 06:00:00 AM,12.207,0.0,,,,
2075,10/03/24 07:00:00 AM,11.819,0.0,,,,
2076,10/03/24 08:00:00 AM,12.110,75.3,,,,
2077,10/03/24 09:00:00 AM,13.750,505.9,,,,
2078,10/03/24 10:00:00 AM,14.804,688.9,,,,
2079,10/03/24 11:00:00 AM,18.331,1980.6,,,,
2080,10/03/24 12:00:00 PM,17.855,1173.3,,,,
2081,10/03/24 01:00:00 PM,17.475,1463.9,,,,
2082,10/03/24 02:00:00 PM,16.523,871.9,,,,
2083,10/03/24 03:00:00 PM,16.523,914.9,,,,
2084,10/03/24 04:00:00 PM,18.616,1636.1,,,,
2085,10/03/24 05:00:00 PM,18.901,1980.6,,,,
2086,10/03/24 06:00:00 PM,14.613,53.8,,,,
2087,10/03/24 07:00:00 PM,13.269,10.8,,,,
2088,10/03/24 08:00:00 PM,12.690,0.0,,,,
2089,10/03/24 09:00:00 PM,12.304,0.0,,,,
2090,10/03/24 10:00:00 PM,12.207,0.0,,,,
2091,10/03/24 11:00:00 PM,12.013,0.0,,,,
2092,10/04/24 12:00:00 AM,11.722,0.0,,,,
2093,10/04/24 01:00:00 AM,11.625,0.0,,,,
2094,10/04/24 02:00:00 AM,11.625,0.0,,,,
2095,10/04/24 03:00:00 AM,11.625,0.0,,,,
2096,10/04/24 04:00:00 AM,11.625,0.0,,,,
2097,10/04/24 05:00:00 AM,11.528,0.0,,,,
2098,10/04/24 06:00:00 AM,11.431,0.0,,,,
2099,10/04/24 07:00:00 AM,11.431,0.0,,,,
2100,10/04/24 08:00:00 AM,11.528,43.1,,,,
2101,10/04/24 09:00:00 AM,11.819,258.3,,,,
2102,10/04/24 10:00:00 AM,13.365,398.3,,,,
2103,10/04/24 11:00:00 AM,12.980,818.1,,,,
2104,10/04/24 12:00:00 PM,16.903,2325.0,,,,
2105,10/04/24 01:00:00 PM,17.950,2066.7,,,,
2106,10/04/24 02:00:00 PM,16.237,1334.7,,,,
2107,10/04/24 03:00:00 PM,14.134,667.4,,,,
2108,10/04/24 04:00:00 PM,14.421,796.5,,,,
2109,10/04/24 05:00:00 PM,14.709,635.1,,,,
2110,10/04/24 06:00:00 PM,12.980,290.6,,,,
2111,10/04/24 07:00:00 PM,11.334,21.5,,,,
2112,10/04/24 08:00:00 PM,10.553,0.0,,,,
2113,10/04/24 09:00:00 PM,9.965,0.0,,,,
2114,10/04/24 10:00:00 PM,9.571,0.0,,,,
2115,10/04/24 11:00:00 PM,10.063,0.0,,,,
2116,10/05/24 12:00:00 AM,10.161,0.0,,,,
2117,10/05/24 01:00:00 AM,8.382,0.0,,,,
2118,10/05/24 02:00:00 AM,8.581,0.0,,,,
2119,10/05/24 03:00:00 AM,8.282,0.0,,,,
2120,10/05/24 04:00:00 AM,8.978,0.0,,,,
2121,10/05/24 05:00:00 AM,8.978,0.0,,,,
2122,10/05/24 06:00:00 AM,9.275,0.0,,,,
2123,10/05/24 07:00:00 AM,9.275,0.0,,,,
2124,10/05/24 08:00:00 AM,9.571,75.3,,,,
2125,10/05/24 09:00:00 AM,10.748,538.2,,,,
2126,10/05/24 10:00:00 AM,12.883,1044.1,,,,
2127,10/05/24 11:00:00 AM,15.855,2411.1,,,,
2128,10/05/24 12:00:00 PM,20.043,3272.2,,,,
2129,10/05/24 01:00:00 PM,24.062,5511.1,,,,
2130,10/05/24 02:00:00 PM,31.574,9300.1,,,,
2131,10/05/24 03:00:00 PM,27.468,4305.6,,,,
2132,10/05/24 04:00:00 PM,22.717,3272.2,,,,
2133,10/05/24 05:00:00 PM,20.138,2583.4,,,,
2134,10/05/24 06:00:00 PM,14.517,613.5,,,,
2135,10/05/24 07:00:00 PM,10.651,32.3,,,,
2136,10/05/24 08:00:00 PM,8.879,0.0,,,,
2137,10/05/24 09:00:00 PM,7.983,0.0,,,,
2138,10/05/24 10:00:00 PM,7.481,0.0,,,,
2139,10/05/24 11:00:00 PM,7.079,0.0,,,,
2140,10/06/24 12:00:00 AM,6.674,0.0,,,,
2141,10/06/24 01:00:00 AM,6.471,0.0,,,,
2142,10/06/24 02:00:00 AM,6.573,0.0,,,,
2143,10/06/24 03:00:00 AM,7.179,0.0,,,,
2144,10/06/24 04:00:00 AM,7.582,0.0,,,,
2145,10/06/24 05:00:00 AM,7.582,0.0,,,,
2146,10/06/24 06:00:00 AM,8.182,0.0,,,,
2147,10/06/24 07:00:00 AM,8.481,0.0,,,,
2148,10/06/24 08:00:00 AM,8.779,96.9,,,,
2149,10/06/24 09:00:00 AM,10.259,527.4,,,,
2150,10/06/24 10:00:00 AM,12.497,904.2,,,,
2151,10/06/24 11:00:00 AM,13.076,1054.9,,,,
2152,10/06/24 12:00:00 PM,14.996,1636.1,,,,
2153,10/06/24 01:00:00 PM,16.523,2066.7,,,,
2154,10/06/24 02:00:00 PM,16.903,1980.6,,,,
2155,10/06/24 03:00:00 PM,17.094,1097.9,,,,
2156,10/06/24 04:00:00 PM,15.951,409.0,,,,
2157,10/06/24 05:00:00 PM,19.853,2497.2,,,,
2158,10/06/24 06:00:00 PM,16.999,990.3,,,,
2159,10/06/24 07:00:00 PM,13.558,0.0,,,,
2160,10/06/24 08:00:00 PM,12.594,0.0,,,,
2161,10/06/24 09:00:00 PM,12.207,0.0,,,,
2162,10/06/24 10:00:00 PM,12.304,0.0,,,,
2163,10/06/24 11:00:00 PM,12.497,0.0,,,,
2164,10/07/24 12:00:00 AM,12.497,0.0,,,,
2165,10/07/24 01:00:00 AM,12.304,0.0,,,,
2166,10/07/24 02:00:00 AM,11.334,0.0,,,,
2167,10/07/24 03:00:00 AM,11.041,0.0,,,,
2168,10/07/24 04:00:00 AM,11.722,0.0,,,,
2169,10/07/24 05:00:00 AM,12.013,0.0,,,,
2170,10/07/24 06:00:00 AM,11.528,0.0,,,,
2171,10/07/24 07:00:00 AM,11.528,0.0,,,,
2172,10/07/24 08:00:00 AM,11.236,139.9,,,,
2173,10/07/24 09:00:00 AM,12.110,204.5,,,,
2174,10/07/24 10:00:00 AM,15.951,1636.1,,,,
2175,10/07/24 11:00:00 AM,18.521,1550.0,,,,
2176,10/07/24 12:00:00 PM,33.535,9300.1,,,,
2177,10/07/24 01:00:00 PM,22.429,1808.3,,,,
2178,10/07/24 02:00:00 PM,20.901,850.4,,,,
2179,10/07/24 03:00:00 PM,20.138,1345.5,,,,
2180,10/07/24 04:00:00 PM,20.519,818.1,,,,
2181,10/07/24 05:00:00 PM,20.519,667.4,,,,
2182,10/07/24 06:00:00 PM,19.758,161.5,,,,
2183,10/07/24 07:00:00 PM,19.377,0.0,,,,
2184,10/07/24 08:00:00 PM,19.377,0.0,,,,
2185,10/07/24 09:00:00 PM,20.138,0.0,,,,
2186,10/07/24 10:00:00 PM,17.475,0.0,,,,
2187,10/07/24 11:00:00 PM,17.094,0.0,,,,
2188,10/08/24 12:00:00 AM,16.808,0.0,,,,
2189,10/08/24 01:00:00 AM,16.237,0.0,,,,
2190,10/08/24 02:00:00 AM,15.282,0.0,,,,
2191,10/08/24 03:00:00 AM,15.855,0.0,,,,
2192,10/08/24 04:00:00 AM,15.855,0.0,,,,
2193,10/08/24 05:00:00 AM,15.664,0.0,,,,
2194,10/08/24 06:00:00 AM,15.569,0.0,,,,
2195,10/08/24 07:00:00 AM,15.282,0.0,,,,
2196,10/08/24 08:00:00 AM,14.900,0.0,,,,
2197,10/08/24 09:00:00 AM,14.613,0.0,,,,
2198,10/08/24 10:00:00 AM,14.517,0.0,,,,
2199,10/08/24 11:00:00 AM,14.709,96.9,,,,
2200,10/08/24 12:00:00 PM,17.379,979.5,,,,
2201,10/08/24 01:00:00 PM,17.760,1216.3,,,,
2202,10/08/24 02:00:00 PM,17.284,1377.8,,,,
2203,10/08/24 03:00:00 PM,17.760,1108.7,,,,
2204,10/08/24 04:00:00 PM,18.806,1894.5,,,,
2205,10/08/24 05:00:00 PM,20.234,2152.8,,,,
2206,10/08/24 06:00:00 PM,16.046,441.3,,,,
2207,10/08/24 07:00:00 PM,13.846,10.8,,,,
2208,10/08/24 08:00:00 PM,12.883,0.0,,,,
2209,10/08/24 09:00:00 PM,13.461,0.0,,,,
2210,10/08/24 10:00:00 PM,12.690,0.0,,,,
2211,10/08/24 11:00:00 PM,12.207,0.0,,,,
2212,10/09/24 12:00:00 AM,11.722,0.0,,,,
2213,10/09/24 01:00:00 AM,10.944,0.0,,,,
2214,10/09/24 02:00:00 AM,10.846,0.0,,,,
2215,10/09/24 03:00:00 AM,10.357,0.0,,,,
2216,10/09/24 04:00:00 AM,10.357,0.0,,,,
2217,10/09/24 05:00:00 AM,10.357,0.0,,,,
2218,10/09/24 06:00:00 AM,10.944,0.0,,,,
2219,10/09/24 07:00:00 AM,11.431,0.0,,,,
2220,10/09/24 08:00:00 AM,11.528,139.9,,,,
2221,10/09/24 09:00:00 AM,13.269,624.3,,,,
2222,10/09/24 10:00:00 AM,15.569,1334.7,,,,
2223,10/09/24 11:00:00 AM,18.045,2152.8,,,,
2224,10/09/24 12:00:00 PM,23.581,2755.6,,,,
2225,10/09/24 01:00:00 PM,40.185,11022.3,,,,
2226,10/09/24 02:00:00 PM,32.394,4133.4,,,,
2227,10/09/24 03:00:00 PM,22.908,1302.4,,,,
2228,10/09/24 04:00:00 PM,26.292,1636.1,,,,
2229,10/09/24 05:00:00 PM,25.125,1270.1,,,,
2230,10/09/24 06:00:00 PM,21.664,247.6,,,,
2231,10/09/24 07:00:00 PM,21.282,0.0,,,,
2232,10/09/24 08:00:00 PM,16.903,0.0,,,,
2233,10/09/24 09:00:00 PM,17.094,0.0,,,,
2234,10/09/24 10:00:00 PM,16.427,0.0,,,,
2235,10/09/24 11:00:00 PM,17.284,0.0,,,,
2236,10/10/24 12:00:00 AM,18.426,0.0,,,,
2237,10/10/24 01:00:00 AM,16.523,0.0,,,,
2238,10/10/24 02:00:00 AM,16.523,0.0,,,,
2239,10/10/24 03:00:00 AM,16.523,0.0,,,,
2240,10/10/24 04:00:00 AM,15.473,0.0,,,,
2241,10/10/24 05:00:00 AM,13.461,0.0,,,,
2242,10/10/24 06:00:00 AM,13.750,0.0,,,,
2243,10/10/24 07:00:00 AM,13.461,0.0,,,,
2244,10/10/24 08:00:00 AM,13.076,118.4,,,,
2245,10/10/24 09:00:00 AM,14.325,592.0,,,,
2246,10/10/24 10:00:00 AM,16.141,1270.1,,,,
2247,10/10/24 11:00:00 AM,20.043,2497.2,,,,
2248,10/10/24 12:00:00 PM,16.427,1205.6,,,,
2249,10/10/24 01:00:00 PM,19.853,2411.1,,,,
2250,10/10/24 02:00:00 PM,22.429,3100.0,,,,
2251,10/10/24 03:00:00 PM,21.091,1636.1,,,,
2252,10/10/24 04:00:00 PM,19.567,1550.0,,,,
2253,10/10/24 05:00:00 PM,17.379,936.5,,,,
2254,10/10/24 06:00:00 PM,15.187,409.0,,,,
2255,10/10/24 07:00:00 PM,14.038,0.0,,,,
2256,10/10/24 08:00:00 PM,12.594,0.0,,,,
2257,10/10/24 09:00:00 PM,10.748,0.0,,,,
2258,10/10/24 10:00:00 PM,10.161,0.0,,,,
2259,10/10/24 11:00:00 PM,9.866,0.0,,,,
2260,10/11/24 12:00:00 AM,11.139,0.0,,,,
2261,10/11/24 01:00:00 AM,11.431,0.0,,,,
2262,10/11/24 02:00:00 AM,11.334,0.0,,,,
2263,10/11/24 03:00:00 AM,11.528,0.0,,,,
2264,10/11/24 04:00:00 AM,11.431,0.0,,,,
2265,10/11/24 05:00:00 AM,11.431,0.0,,,,
2266,10/11/24 06:00:00 AM,11.041,0.0,,,,
2267,10/11/24 07:00:00 AM,10.063,0.0,,,,
2268,10/11/24 08:00:00 AM,10.748,21.5,,,,
2269,10/11/24 09:00:00 AM,11.625,376.7,,,,
2270,10/11/24 10:00:00 AM,14.134,1119.5,,,,
2271,10/11/24 11:00:00 AM,13.750,828.8,,,,
2272,10/11/24 12:00:00 PM,32.188,9644.5,,,,
2273,10/11/24 01:00:00 PM,36.837,9300.1,,,,
2274,10/11/24 02:00:00 PM,30.054,5166.7,,,,
2275,10/11/24 03:00:00 PM,24.545,3788.9,,,,
2276,10/11/24 04:00:00 PM,19.092,581.3,,,,
2277,10/11/24 05:00:00 PM,20.234,2238.9,,,,
2278,10/11/24 06:00:00 PM,14.996,366.0,,,,
2279,10/11/24 07:00:00 PM,11.431,0.0,,,,
2280,10/11/24 08:00:00 PM,9.768,0.0,,,,
2281,10/11/24 09:00:00 PM,8.978,0.0,,,,
2282,10/11/24 10:00:00 PM,8.282,0.0,,,,
2283,10/11/24 11:00:00 PM,7.882,0.0,,,,
2284,10/12/24 12:00:00 AM,7.582,0.0,,,,
2285,10/12/24 01:00:00 AM,7.280,0.0,,,,
2286,10/12/24 02:00:00 AM,6.877,0.0,,,,
2287,10/12/24 03:00:00 AM,6.674,0.0,,,,
2288,10/12/24 04:00:00 AM,6.370,0.0,,,,
2289,10/12/24 05:00:00 AM,6.268,0.0,,,,
2290,10/12/24 06:00:00 AM,5.962,0.0,,,,
2291,10/12/24 07:00:00 AM,5.860,0.0,,,,
2292,10/12/24 08:00:00 AM,6.370,107.6,,,,
2293,10/12/24 09:00:00 AM,8.382,678.1,,,,
2294,10/12/24 10:00:00 AM,12.110,1377.8,,,,
2295,10/12/24 11:00:00 AM,14.996,2066.7,,,,
2296,10/12/24 12:00:00 PM,15.187,1722.2,,,,
2297,10/12/24 01:00:00 PM,19.853,2583.4,,,,
2298,10/12/24 02:00:00 PM,17.475,1011.8,,,,
2299,10/12/24 03:00:00 PM,14.325,279.9,,,,
2300,10/12/24 04:00:00 PM,13.750,376.7,,,,
2301,10/12/24 05:00:00 PM,14.038,419.8,,,,
2302,10/12/24 06:00:00 PM,13.173,139.9,,,,
2303,10/12/24 07:00:00 PM,12.690,0.0,,,,
2304,10/12/24 08:00:00 PM,12.497,0.0,,,,
2305,10/12/24 09:00:00 PM,12.594,0.0,,,,
2306,10/12/24 10:00:00 PM,12.690,0.0,,,,
2307,10/12/24 11:00:00 PM,12.594,0.0,,,,
2308,10/13/24 12:00:00 AM,12.690,0.0,,,,
2309,10/13/24 01:00:00 AM,12.207,0.0,,,,
2310,10/13/24 02:00:00 AM,12.110,0.0,,,,
2311,10/13/24 03:00:00 AM,12.497,0.0,,,,
2312,10/13/24 04:00:00 AM,11.722,0.0,,,,
2313,10/13/24 05:00:00 AM,12.110,0.0,,,,
2314,10/13/24 06:00:00 AM,12.304,0.0,,,,
2315,10/13/24 07:00:00 AM,12.401,0.0,,,,
2316,10/13/24 08:00:00 AM,12.497,21.5,,,,
2317,10/13/24 09:00:00 AM,13.173,602.8,,,,
2318,10/13/24 10:00:00 AM,16.237,1636.1,,,,
2319,10/13/24 11:00:00 AM,17.475,1550.0,,,,
2320,10/13/24 12:00:00 PM,29.452,8266.7,,,,
2321,10/13/24 01:00:00 PM,35.222,5511.1,,,,
2322,10/13/24 02:00:00 PM,26.585,2927.8,,,,
2323,10/13/24 03:00:00 PM,25.805,1808.3,,,,
2324,10/13/24 04:00:00 PM,25.416,2583.4,,,,
2325,10/13/24 05:00:00 PM,22.333,1377.8,,,,
2326,10/13/24 06:00:00 PM,18.806,312.2,,,,
2327,10/13/24 07:00:00 PM,15.569,10.8,,,,
2328,10/13/24 08:00:00 PM,14.038,0.0,,,,
2329,10/13/24 09:00:00 PM,13.269,0.0,,,,
2330,10/13/24 10:00:00 PM,12.690,0.0,,,,
2331,10/13/24 11:00:00 PM,12.304,0.0,,,,
2332,10/14/24 12:00:00 AM,11.916,0.0,,,,
2333,10/14/24 01:00:00 AM,11.528,0.0,,,,
2334,10/14/24 02:00:00 AM,11.431,0.0,,,,
2335,10/14/24 03:00:00 AM,11.722,0.0,,,,
2336,10/14/24 04:00:00 AM,12.207,0.0,,,,
2337,10/14/24 05:00:00 AM,12.401,0.0,,,,
2338,10/14/24 06:00:00 AM,12.594,0.0,,,,
2339,10/14/24 07:00:00 AM,12.787,0.0,,,,
2340,10/14/24 08:00:00 AM,12.980,0.0,,,,
2341,10/14/24 09:00:00 AM,13.365,86.1,,,,
2342,10/14/24 10:00:00 AM,13.942,215.3,,,,
2343,10/14/24 11:00:00 AM,14.804,785.8,,,,
2344,10/14/24 12:00:00 PM,19.377,2238.9,,,,
2345,10/14/24 01:00:00 PM,24.931,2152.8,,,,
2346,10/14/24 02:00:00 PM,25.708,3961.1,,,,
2347,10/14/24 03:00:00 PM,26.488,2152.8,,,,
2348,10/14/24 04:00:00 PM,24.351,3100.0,,,,
2349,10/14/24 05:00:00 PM,19.187,409.0,,,,
2350,10/14/24 06:00:00 PM,17.475,258.3,,,,
2351,10/14/24 07:00:00 PM,14.709,0.0,,,,
2352,10/14/24 08:00:00 PM,13.846,0.0,,,,
2353,10/14/24 09:00:00 PM,13.461,0.0,,,,
2354,10/14/24 10:00:00 PM,13.076,0.0,,,,
2355,10/14/24 11:00:00 PM,12.690,0.0,,,,
2356,10/15/24 12:00:00 AM,12.594,0.0,,,,
2357,10/15/24 01:00:00 AM,12.883,0.0,,,,
2358,10/15/24 02:00:00 AM,13.076,0.0,,,,
2359,10/15/24 03:00:00 AM,13.269,0.0,,,,
2360,10/15/24 04:00:00 AM,13.076,0.0,,,,
2361,10/15/24 05:00:00 AM,12.883,0.0,,,,
2362,10/15/24 06:00:00 AM,12.497,0.0,,,,
2363,10/15/24 07:00:00 AM,12.207,0.0,,,,
2364,10/15/24 08:00:00 AM,12.207,75.3,,,,
2365,10/15/24 09:00:00 AM,14.134,667.4,,,,
2366,10/15/24 10:00:00 AM,17.284,355.2,,,,
2367,10/15/24 11:00:00 AM,18.140,0.0,,,,
2368,10/15/24 12:00:00 PM,20.234,14466.8,,,,
2369,10/15/24 01:00:00 PM,20.996,13089.0,,,,
2370,10/15/24 02:00:00 PM,21.760,13089.0,,,,
2371,10/15/24 03:00:00 PM,21.187,0.0,,,,
2372,10/15/24 04:00:00 PM,20.805,0.0,,,,
2373,10/15/24 05:00:00 PM,20.329,13777.9,,,,
2374,10/15/24 06:00:00 PM,19.853,0.0,,,,
2375,10/15/24 07:00:00 PM,19.282,0.0,,,,
2376,10/15/24 08:00:00 PM,18.711,0.0,,,,
2377,10/15/24 09:00:00 PM,18.236,32.3,,,,
2378,10/15/24 10:00:00 PM,16.903,13777.9,,,,
2379,10/15/24 11:00:00 PM,14.996,0.0,,,,
2380,10/16/24 12:00:00 AM,13.076,0.0,,,,
2381,10/16/24 01:00:00 AM,10.846,0.0,,,,
2382,10/16/24 02:00:00 AM,10.063,0.0,,,,
2383,10/16/24 03:00:00 AM,10.846,0.0,,,,
2384,10/16/24 04:00:00 AM,11.334,0.0,,,,
2385,10/16/24 05:00:00 AM,11.916,0.0,,,,
2386,10/16/24 06:00:00 AM,12.690,13777.9,,,,
2387,10/16/24 07:00:00 AM,13.942,0.0,,,,
2388,10/16/24 08:00:00 AM,15.187,0.0,,,,
2389,10/16/24 09:00:00 AM,16.427,0.0,,,,
2390,10/16/24 10:00:00 AM,17.760,0.0,,,,
2391,10/16/24 11:00:00 AM,19.092,0.0,,,,
2392,10/16/24 12:00:00 PM,20.234,13089.0,,,,
2393,10/16/24 01:00:00 PM,21.473,13089.0,,,,
2394,10/16/24 02:00:00 PM,21.855,0.0,,,,
2395,10/16/24 03:00:00 PM,21.378,13089.0,,,,
2396,10/16/24 04:00:00 PM,20.805,0.0,,,,
2397,10/16/24 05:00:00 PM,20.329,0.0,,,,
2398,10/16/24 06:00:00 PM,19.853,0.0,,,,
2399,10/16/24 07:00:00 PM,19.282,10.8,,,,
2400,10/16/24 08:00:00 PM,18.711,13777.9,,,,
2401,10/16/24 09:00:00 PM,18.331,0.0,,,,
2402,10/16/24 10:00:00 PM,16.999,0.0,,,,
2403,10/16/24 11:00:00 PM,14.996,0.0,,,,
2404,10/17/24 12:00:00 AM,12.980,0.0,,,,
2405,10/17/24 01:00:00 AM,10.846,0.0,,,,
2406,10/17/24 02:00:00 AM,10.063,0.0,,,,
2407,10/17/24 03:00:00 AM,10.748,0.0,,,,
2408,10/17/24 04:00:00 AM,11.334,0.0,,,,
2409,10/17/24 05:00:00 AM,11.916,0.0,,,,
2410,10/17/24 06:00:00 AM,12.594,0.0,,,,
2411,10/17/24 07:00:00 AM,13.942,0.0,,,,
2412,10/17/24 08:00:00 AM,15.187,0.0,,,,
2413,10/17/24 09:00:00 AM,16.523,0.0,,,,
2414,10/17/24 10:00:00 AM,17.760,13777.9,,,,
2415,10/17/24 11:00:00 AM,18.996,0.0,,,,
2416,10/17/24 12:00:00 PM,20.234,13089.0,,,,
2417,10/17/24 01:00:00 PM,21.569,13089.0,,,,
2418,10/17/24 02:00:00 PM,22.046,13089.0,,,,
2419,10/17/24 03:00:00 PM,21.473,0.0,,,,
2420,10/17/24 04:00:00 PM,20.996,13089.0,,,,
2421,10/17/24 05:00:00 PM,20.424,0.0,,,,
2422,10/17/24 06:00:00 PM,19.853,13777.9,,,,
2423,10/17/24 07:00:00 PM,19.282,10.8,,,,
2424,10/17/24 08:00:00 PM,18.711,0.0,,,,
2425,10/17/24 09:00:00 PM,18.236,0.0,,,,
2426,10/17/24 10:00:00 PM,16.999,0.0,,,,
2427,10/17/24 11:00:00 PM,14.996,0.0,,,,
2428,10/18/24 12:00:00 AM,12.980,0.0,,,,
2429,10/18/24 01:00:00 AM,10.846,0.0,,,,
2430,10/18/24 02:00:00 AM,10.063,0.0,,,,
2431,10/18/24 03:00:00 AM,10.846,0.0,,,,
2432,10/18/24 04:00:00 AM,11.431,0.0,,,,
2433,10/18/24 05:00:00 AM,11.916,0.0,,,,
2434,10/18/24 06:00:00 AM,12.690,10.8,,,,
2435,10/18/24 07:00:00 AM,13.942,10.8,,,,
2436,10/18/24 08:00:00 AM,15.187,0.0,,,,
2437,10/18/24 09:00:00 AM,16.523,0.0,,,,
2438,10/18/24 10:00:00 AM,17.665,13777.9,,,,
2439,10/18/24 11:00:00 AM,19.092,13089.0,,,,
2440,10/18/24 12:00:00 PM,20.329,13089.0,,,,
2441,10/18/24 01:00:00 PM,21.569,13089.0,,,,
2442,10/18/24 02:00:00 PM,21.951,13089.0,,,,
2443,10/18/24 03:00:00 PM,21.378,13089.0,,,,
2444,10/18/24 04:00:00 PM,20.901,13089.0,,,,
2445,10/18/24 05:00:00 PM,20.329,0.0,,,,
2446,10/18/24 06:00:00 PM,19.853,0.0,,,,
2447,10/18/24 07:00:00 PM,19.282,13089.0,,,,
2448,10/18/24 08:00:00 PM,18.806,0.0,,,,
2449,10/18/24 09:00:00 PM,18.236,0.0,,,,
2450,10/18/24 10:00:00 PM,16.903,0.0,,,,
2451,10/18/24 11:00:00 PM,15.091,0.0,,,,
2452,10/19/24 12:00:00 AM,13.076,0.0,,,,
2453,10/19/24 01:00:00 AM,10.846,0.0,,,,
2454,10/19/24 02:00:00 AM,10.063,0.0,,,,
2455,10/19/24 03:00:00 AM,10.748,0.0,,,,
2456,10/19/24 04:00:00 AM,11.334,0.0,,,,
2457,10/19/24 05:00:00 AM,11.916,0.0,,,,
2458,10/19/24 06:00:00 AM,12.690,0.0,,,,
2459,10/19/24 07:00:00 AM,13.942,0.0,,,,
2460,10/19/24 08:00:00 AM,15.282,14466.8,,,,
2461,10/19/24 09:00:00 AM,16.523,0.0,,,,
2462,10/19/24 10:00:00 AM,17.760,0.0,,,,
2463,10/19/24 11:00:00 AM,18.996,13777.9,,,,
2464,10/19/24 12:00:00 PM,20.329,13089.0,,,,
2465,10/19/24 01:00:00 PM,21.569,0.0,,,,
2466,10/19/24 02:00:00 PM,21.951,13089.0,,,,
2467,10/19/24 03:00:00 PM,21.378,13089.0,,,,
2468,10/19/24 04:00:00 PM,20.901,13777.9,,,,
2469,10/19/24 05:00:00 PM,20.329,0.0,,,,
2470,10/19/24 06:00:00 PM,19.853,0.0,,,,
2471,10/19/24 07:00:00 PM,19.282,13777.9,,,,
2472,10/19/24 08:00:00 PM,18.711,0.0,,,,
2473,10/19/24 09:00:00 PM,18.236,13777.9,,,,
2474,10/19/24 10:00:00 PM,16.999,0.0,,,,
2475,10/19/24 11:00:00 PM,14.996,0.0,,,,
