"Titre de tracé : expe_inrae4"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 20254784, SEN S/N: 20254784)","Intensité, Lux (LGR S/N: 20254784, SEN S/N: 20254784)","Coupleur attaché (LGR S/N: 20254784)","Coupleur détaché (LGR S/N: 20254784)","Hôte connecté (LGR S/N: 20254784)","Arrêté (LGR S/N: 20254784)","Fin de fichier (LGR S/N: 20254784)"
3156,11/17/24 08:00:00 AM,13.942,8611.2,,,,,
3157,11/17/24 09:00:00 AM,15.091,0.0,,,,,
3158,11/17/24 10:00:00 AM,16.332,0.0,,,,,
3159,11/17/24 11:00:00 AM,17.475,0.0,,,,,
3160,11/17/24 12:00:00 PM,18.711,8611.2,,,,,
3161,11/17/24 01:00:00 PM,19.853,0.0,,,,,
3162,11/17/24 02:00:00 PM,20.710,527.4,,,,,
3163,11/17/24 03:00:00 PM,20.424,8611.2,,,,,
3164,11/17/24 04:00:00 PM,20.043,290.6,,,,,
3165,11/17/24 05:00:00 PM,19.472,8611.2,,,,,
3166,11/17/24 06:00:00 PM,18.901,0.0,,,,,
3167,11/17/24 07:00:00 PM,18.331,0.0,,,,,
3168,11/17/24 08:00:00 PM,17.665,21.5,,,,,
3169,11/17/24 09:00:00 PM,17.094,0.0,,,,,
3170,11/17/24 10:00:00 PM,16.427,0.0,,,,,
3171,11/17/24 11:00:00 PM,15.187,0.0,,,,,
3172,11/18/24 12:00:00 AM,13.942,0.0,,,,,
3173,11/18/24 01:00:00 AM,12.401,0.0,,,,,
3174,11/18/24 02:00:00 AM,10.944,0.0,,,,,
3175,11/18/24 03:00:00 AM,11.236,0.0,,,,,
3176,11/18/24 04:00:00 AM,11.431,21.5,,,,,
3177,11/18/24 05:00:00 AM,11.722,0.0,,,,,
3178,11/18/24 06:00:00 AM,12.013,0.0,,,,,
3179,11/18/24 07:00:00 AM,12.787,0.0,,,,,
3180,11/18/24 08:00:00 AM,13.942,0.0,,,,,
3181,11/18/24 09:00:00 AM,15.091,0.0,,,,,
3182,11/18/24 10:00:00 AM,16.332,0.0,,,,,
3183,11/18/24 11:00:00 AM,17.570,0.0,,,,,
3184,11/18/24 12:00:00 PM,18.616,8611.2,,,,,
3185,11/18/24 01:00:00 PM,19.853,8611.2,,,,,
3186,11/18/24 02:00:00 PM,20.710,8266.7,,,,,
3187,11/18/24 03:00:00 PM,20.424,8611.2,,,,,
3188,11/18/24 04:00:00 PM,19.948,8611.2,,,,,
3189,11/18/24 05:00:00 PM,19.472,0.0,,,,,
3190,11/18/24 06:00:00 PM,18.806,0.0,,,,,
3191,11/18/24 07:00:00 PM,18.236,0.0,,,,,
3192,11/18/24 08:00:00 PM,17.665,0.0,,,,,
3193,11/18/24 09:00:00 PM,17.094,8611.2,,,,,
3194,11/18/24 10:00:00 PM,16.427,0.0,,,,,
3195,11/18/24 11:00:00 PM,15.187,0.0,,,,,
3196,11/19/24 12:00:00 AM,13.846,0.0,,,,,
3197,11/19/24 01:00:00 AM,12.401,0.0,,,,,
3198,11/19/24 02:00:00 AM,10.944,0.0,,,,,
3199,11/19/24 03:00:00 AM,11.139,0.0,,,,,
3200,11/19/24 04:00:00 AM,11.431,0.0,,,,,
3201,11/19/24 05:00:00 AM,11.625,8611.2,,,,,
3202,11/19/24 06:00:00 AM,12.013,0.0,,,,,
3203,11/19/24 07:00:00 AM,12.787,9300.1,,,,,
3204,11/19/24 08:00:00 AM,13.942,0.0,,,,,
3205,11/19/24 09:00:00 AM,15.091,0.0,,,,,
3206,11/19/24 10:00:00 AM,16.332,0.0,,,,,
3207,11/19/24 11:00:00 AM,17.570,8611.2,,,,,
3208,11/19/24 12:00:00 PM,18.616,8611.2,,,,,
3209,11/19/24 01:00:00 PM,19.853,8266.7,,,,,
3210,11/19/24 02:00:00 PM,20.805,8611.2,,,,,
3211,11/19/24 03:00:00 PM,20.424,8611.2,,,,,
3212,11/19/24 04:00:00 PM,19.948,0.0,,,,,
3213,11/19/24 05:00:00 PM,19.472,0.0,,,,,
3214,11/19/24 06:00:00 PM,18.901,0.0,,,,,
3215,11/19/24 07:00:00 PM,18.236,0.0,,,,,
3216,11/19/24 08:00:00 PM,17.665,0.0,,,,,
3217,11/19/24 09:00:00 PM,16.999,516.7,,,,,
3218,11/19/24 10:00:00 PM,16.427,0.0,,,,,
3219,11/19/24 11:00:00 PM,15.187,0.0,,,,,
3220,11/20/24 12:00:00 AM,13.942,0.0,,,,,
3221,11/20/24 01:00:00 AM,12.401,0.0,,,,,
3222,11/20/24 02:00:00 AM,10.846,0.0,,,,,
3223,11/20/24 03:00:00 AM,11.139,0.0,,,,,
3224,11/20/24 04:00:00 AM,11.431,10.8,,,,,
3225,11/20/24 05:00:00 AM,11.625,0.0,,,,,
3226,11/20/24 06:00:00 AM,12.013,0.0,,,,,
3227,11/20/24 07:00:00 AM,12.787,0.0,,,,,
3228,11/20/24 08:00:00 AM,13.942,0.0,,,,,
3229,11/20/24 09:00:00 AM,15.187,10.8,,,,,
3230,11/20/24 10:00:00 AM,16.332,0.0,,,,,
3231,11/20/24 11:00:00 AM,17.570,0.0,,,,,
3232,11/20/24 12:00:00 PM,18.616,8611.2,,,,,
3233,11/20/24 01:00:00 PM,19.853,8611.2,,,,,
3234,11/20/24 02:00:00 PM,20.805,8611.2,,,,,
3235,11/20/24 03:00:00 PM,20.424,8266.7,,,,,
3236,11/20/24 04:00:00 PM,20.043,8611.2,,,,,
3237,11/20/24 05:00:00 PM,19.472,8611.2,,,,,
3238,11/20/24 06:00:00 PM,18.901,0.0,,,,,
3239,11/20/24 07:00:00 PM,18.331,8611.2,,,,,
3240,11/20/24 08:00:00 PM,17.665,0.0,,,,,
3241,11/20/24 09:00:00 PM,17.094,0.0,,,,,
3242,11/20/24 10:00:00 PM,16.427,0.0,,,,,
3243,11/20/24 11:00:00 PM,15.187,0.0,,,,,
3244,11/21/24 12:00:00 AM,13.942,0.0,,,,,
3245,11/21/24 01:00:00 AM,12.497,0.0,,,,,
3246,11/21/24 02:00:00 AM,10.944,0.0,,,,,
3247,11/21/24 03:00:00 AM,11.139,0.0,,,,,
3248,11/21/24 04:00:00 AM,11.431,8611.2,,,,,
3249,11/21/24 05:00:00 AM,11.625,0.0,,,,,
3250,11/21/24 06:00:00 AM,12.013,8611.2,,,,,
3251,11/21/24 07:00:00 AM,12.787,0.0,,,,,
3252,11/21/24 08:00:00 AM,13.942,0.0,,,,,
3253,11/21/24 09:00:00 AM,15.091,0.0,,,,,
3254,11/21/24 10:00:00 AM,16.332,8611.2,,,,,
3255,11/21/24 11:00:00 AM,17.570,0.0,,,,,
3256,11/21/24 12:00:00 PM,18.806,8611.2,,,,,
3257,11/21/24 01:00:00 PM,19.948,8266.7,,,,,
3258,11/21/24 02:00:00 PM,20.805,8611.2,,,,,
3259,11/21/24 03:00:00 PM,20.519,8611.2,,,,,
3260,11/21/24 04:00:00 PM,20.043,8266.7,,,,,
3261,11/21/24 05:00:00 PM,19.662,8611.2,,,,,
3262,11/21/24 06:00:00 PM,19.092,21.5,,,,,
3263,11/21/24 07:00:00 PM,18.521,0.0,,,,,
3264,11/21/24 08:00:00 PM,17.855,0.0,,,,,
3265,11/21/24 09:00:00 PM,17.284,0.0,,,,,
3266,11/21/24 10:00:00 PM,16.618,0.0,,,,,
3267,11/21/24 11:00:00 PM,15.378,0.0,,,,,
3268,11/22/24 12:00:00 AM,13.942,807.3,,,,,
3269,11/22/24 01:00:00 AM,12.497,0.0,,,,,
3270,11/22/24 02:00:00 AM,10.944,0.0,,,,,
3271,11/22/24 03:00:00 AM,11.236,0.0,,,,,
3272,11/22/24 04:00:00 AM,11.431,0.0,,,,,
3273,11/22/24 05:00:00 AM,11.722,0.0,,,,,
3274,11/22/24 06:00:00 AM,12.013,0.0,,,,,
3275,11/22/24 07:00:00 AM,12.787,0.0,,,,,
3276,11/22/24 08:00:00 AM,13.942,0.0,,,,,
3277,11/22/24 09:00:00 AM,15.091,9300.1,,,,,
3278,11/22/24 10:00:00 AM,16.332,8611.2,,,,,
3279,11/22/24 11:00:00 AM,17.570,8611.2,,,,,
3280,11/22/24 12:00:00 PM,18.806,8266.7,,,,,
3281,11/22/24 01:00:00 PM,19.948,8611.2,,,,,
3282,11/22/24 02:00:00 PM,20.805,0.0,,,,,
3283,11/22/24 03:00:00 PM,20.519,8611.2,,,,,
3284,11/22/24 04:00:00 PM,20.043,0.0,,,,,
3285,11/22/24 05:00:00 PM,19.472,0.0,,,,,
3286,11/22/24 06:00:00 PM,18.996,0.0,,,,,
3287,11/22/24 07:00:00 PM,18.331,8611.2,,,,,
3288,11/22/24 08:00:00 PM,17.760,0.0,,,,,
3289,11/22/24 09:00:00 PM,17.189,53.8,,,,,
3290,11/22/24 10:00:00 PM,16.523,0.0,,,,,
3291,11/22/24 11:00:00 PM,15.282,0.0,,,,,
3292,11/23/24 12:00:00 AM,13.942,0.0,,,,,
3293,11/23/24 01:00:00 AM,12.497,0.0,,,,,
3294,11/23/24 02:00:00 AM,10.944,0.0,,,,,
3295,11/23/24 03:00:00 AM,11.139,10.8,,,,,
3296,11/23/24 04:00:00 AM,11.431,0.0,,,,,
3297,11/23/24 05:00:00 AM,11.722,0.0,,,,,
3298,11/23/24 06:00:00 AM,12.013,0.0,,,,,
3299,11/23/24 07:00:00 AM,12.883,0.0,,,,,
3300,11/23/24 08:00:00 AM,13.942,0.0,,,,,
3301,11/23/24 09:00:00 AM,15.187,0.0,,,,,
3302,11/23/24 10:00:00 AM,16.332,0.0,,,,,
3303,11/23/24 11:00:00 AM,17.570,8611.2,,,,,
3304,11/23/24 12:00:00 PM,18.806,0.0,,,,,
3305,11/23/24 01:00:00 PM,20.043,8266.7,,,,,
3306,11/23/24 02:00:00 PM,20.901,8266.7,,,,,
3307,11/23/24 03:00:00 PM,20.519,0.0,,,,,
3308,11/23/24 04:00:00 PM,20.138,8266.7,,,,,
3309,11/23/24 05:00:00 PM,19.567,0.0,,,,,
3310,11/23/24 06:00:00 PM,19.092,0.0,,,,,
3311,11/23/24 07:00:00 PM,18.521,0.0,,,,,
3312,11/23/24 08:00:00 PM,17.950,0.0,,,,,
3313,11/23/24 09:00:00 PM,17.284,8611.2,,,,,
3314,11/23/24 10:00:00 PM,16.618,0.0,,,,,
3315,11/23/24 11:00:00 PM,15.378,0.0,,,,,
3316,11/24/24 12:00:00 AM,14.038,0.0,,,,,
3317,11/24/24 01:00:00 AM,12.497,0.0,,,,,
3318,11/24/24 02:00:00 AM,10.944,0.0,,,,,
3319,11/24/24 03:00:00 AM,11.236,0.0,,,,,
3320,11/24/24 04:00:00 AM,11.431,0.0,,,,,
3321,11/24/24 05:00:00 AM,11.722,0.0,,,,,
3322,11/24/24 06:00:00 AM,12.110,10.8,,,,,
3323,11/24/24 07:00:00 AM,12.883,0.0,,,,,
3324,11/24/24 08:00:00 AM,13.942,0.0,,,,,
3325,11/24/24 09:00:00 AM,15.187,0.0,,,,,
3326,11/24/24 10:00:00 AM,16.332,8611.2,,,,,
3327,11/24/24 11:00:00 AM,17.570,0.0,,,,,
3328,11/24/24 12:00:00 PM,18.806,8266.7,,,,,
3329,11/24/24 01:00:00 PM,19.948,8611.2,,,,,
3330,11/24/24 02:00:00 PM,20.901,8611.2,,,,,
3331,11/24/24 03:00:00 PM,20.519,8611.2,,,,,
3332,11/24/24 04:00:00 PM,20.138,8611.2,,,,,
3333,11/24/24 05:00:00 PM,19.567,0.0,,,,,
3334,11/24/24 06:00:00 PM,18.996,452.1,,,,,
3335,11/24/24 07:00:00 PM,18.331,0.0,,,,,
3336,11/24/24 08:00:00 PM,17.760,0.0,,,,,
3337,11/24/24 09:00:00 PM,17.189,0.0,,,,,
3338,11/24/24 10:00:00 PM,16.523,43.1,,,,,
3339,11/24/24 11:00:00 PM,15.282,0.0,,,,,
3340,11/25/24 12:00:00 AM,13.942,0.0,,,,,
3341,11/25/24 01:00:00 AM,12.401,0.0,,,,,
3342,11/25/24 02:00:00 AM,10.944,0.0,,,,,
3343,11/25/24 03:00:00 AM,11.236,0.0,,,,,
3344,11/25/24 04:00:00 AM,11.528,10.8,,,,,
3345,11/25/24 05:00:00 AM,11.722,0.0,,,,,
3346,11/25/24 06:00:00 AM,12.013,0.0,,,,,
3347,11/25/24 07:00:00 AM,12.883,0.0,,,,,
3348,11/25/24 08:00:00 AM,13.942,0.0,,,,,
3349,11/25/24 09:00:00 AM,15.187,53.8,,,,,
3350,11/25/24 10:00:00 AM,16.427,0.0,,,,,
3351,11/25/24 11:00:00 AM,17.665,0.0,,,,,
3352,11/25/24 12:00:00 PM,18.806,0.0,,,,,
3353,11/25/24 01:00:00 PM,19.948,8611.2,,,,,
3354,11/25/24 02:00:00 PM,20.901,0.0,,,,,
3355,11/25/24 03:00:00 PM,20.519,8611.2,,,,,
3356,11/25/24 04:00:00 PM,20.138,8611.2,,,,,
3357,11/25/24 05:00:00 PM,19.567,8611.2,,,,,
3358,11/25/24 06:00:00 PM,17.189,0.0,,,,,
3359,11/25/24 07:00:00 PM,17.760,0.0,,,,,
3360,11/25/24 08:00:00 PM,17.379,0.0,,,,,
3361,11/25/24 09:00:00 PM,16.808,0.0,,,,,
3362,11/25/24 10:00:00 PM,16.332,0.0,,,,,
3363,11/25/24 11:00:00 PM,15.187,0.0,,,,,
3364,11/26/24 12:00:00 AM,13.942,0.0,,,,,
3365,11/26/24 01:00:00 AM,12.594,0.0,,,,,
3366,11/26/24 02:00:00 AM,11.041,0.0,,,,,
3367,11/26/24 03:00:00 AM,11.334,0.0,,,,,
3368,11/26/24 04:00:00 AM,11.431,0.0,,,,,
3369,11/26/24 05:00:00 AM,11.722,0.0,,,,,
3370,11/26/24 06:00:00 AM,12.013,0.0,,,,,
3371,11/26/24 07:00:00 AM,12.787,0.0,,,,,
3372,11/26/24 08:00:00 AM,13.846,9300.1,,,,,
3373,11/26/24 09:00:00 AM,15.091,9300.1,,,,,
3374,11/26/24 10:00:00 AM,16.332,9300.1,,,,,
3375,11/26/24 11:00:00 AM,17.570,0.0,,,,,
3376,11/26/24 12:00:00 PM,18.616,8611.2,,,,,
3377,11/26/24 01:00:00 PM,18.806,10.8,,,,,
3378,11/26/24 02:00:00 PM,20.138,8266.7,,,,,
3379,11/26/24 03:00:00 PM,20.043,8611.2,,,,,
3380,11/26/24 04:00:00 PM,19.758,8611.2,,,,,
3381,11/26/24 05:00:00 PM,19.282,8611.2,,,,,
3382,11/26/24 06:00:00 PM,18.806,32.3,,,,,
3383,11/26/24 07:00:00 PM,18.236,0.0,,,,,
3384,11/26/24 08:00:00 PM,17.665,0.0,,,,,
3385,11/26/24 09:00:00 PM,17.094,0.0,,,,,
3386,11/26/24 10:00:00 PM,16.427,0.0,,,,,
3387,11/26/24 11:00:00 PM,15.282,0.0,,,,,
3388,11/27/24 12:00:00 AM,14.038,0.0,,,,,
3389,11/27/24 01:00:00 AM,12.497,0.0,,,,,
3390,11/27/24 02:00:00 AM,11.041,0.0,,,,,
3391,11/27/24 03:00:00 AM,11.334,0.0,,,,,
3392,11/27/24 04:00:00 AM,11.431,0.0,,,,,
3393,11/27/24 05:00:00 AM,11.722,516.7,,,,,
3394,11/27/24 06:00:00 AM,12.110,0.0,,,,,
3395,11/27/24 07:00:00 AM,12.883,0.0,,,,,
3396,11/27/24 08:00:00 AM,13.942,9300.1,,,,,
3397,11/27/24 09:00:00 AM,15.091,8611.2,,,,,
3398,11/27/24 10:00:00 AM,16.332,0.0,,,,,
3399,11/27/24 11:00:00 AM,17.475,8611.2,,,,,
3400,11/27/24 12:00:00 PM,18.711,8611.2,,,,,
3401,11/27/24 01:00:00 PM,19.948,8611.2,,,,,
3402,11/27/24 02:00:00 PM,20.901,8611.2,,,,,
3403,11/27/24 03:00:00 PM,20.519,8611.2,,,,,
3404,11/27/24 04:00:00 PM,20.138,8611.2,,,,,
3405,11/27/24 05:00:00 PM,19.662,8611.2,,,,,
3406,11/27/24 06:00:00 PM,18.996,43.1,,,,,
3407,11/27/24 07:00:00 PM,18.426,0.0,,,,,
3408,11/27/24 08:00:00 PM,17.855,0.0,,,,,
3409,11/27/24 09:00:00 PM,17.189,0.0,,,,,
3410,11/27/24 10:00:00 PM,16.523,0.0,,,,,
3411,11/27/24 11:00:00 PM,15.282,0.0,,,,,
3412,11/28/24 12:00:00 AM,14.038,0.0,,,,,
3413,11/28/24 01:00:00 AM,12.497,0.0,,,,,
3414,11/28/24 02:00:00 AM,11.041,0.0,,,,,
3415,11/28/24 03:00:00 AM,11.236,0.0,,,,,
3416,11/28/24 04:00:00 AM,11.431,10.8,,,,,
3417,11/28/24 05:00:00 AM,11.722,0.0,,,,,
3418,11/28/24 06:00:00 AM,12.013,0.0,,,,,
3419,11/28/24 07:00:00 AM,12.883,0.0,,,,,
3420,11/28/24 08:00:00 AM,13.942,9300.1,,,,,
3421,11/28/24 09:00:00 AM,15.187,0.0,,,,,
3422,11/28/24 10:00:00 AM,16.332,0.0,,,,,
3423,11/28/24 11:00:00 AM,17.475,8611.2,,,,,
3424,11/28/24 12:00:00 PM,18.616,8611.2,,,,,
3425,11/28/24 01:00:00 PM,19.853,8611.2,,,,,
3426,11/28/24 02:00:00 PM,20.805,8611.2,,,,,
3427,11/28/24 03:00:00 PM,20.424,8611.2,,,,,
3428,11/28/24 04:00:00 PM,20.043,8611.2,,,,,
3429,11/28/24 05:00:00 PM,19.567,10.8,,,,,
3430,11/28/24 06:00:00 PM,18.901,0.0,,,,,
3431,11/28/24 07:00:00 PM,18.331,0.0,,,,,
3432,11/28/24 08:00:00 PM,17.665,0.0,,,,,
3433,11/28/24 09:00:00 PM,17.094,0.0,,,,,
3434,11/28/24 10:00:00 PM,16.523,10.8,,,,,
3435,11/28/24 11:00:00 PM,15.282,0.0,,,,,
3436,11/29/24 12:00:00 AM,14.038,0.0,,,,,
3437,11/29/24 01:00:00 AM,12.497,0.0,,,,,
3438,11/29/24 02:00:00 AM,11.041,0.0,,,,,
3439,11/29/24 03:00:00 AM,11.236,0.0,,,,,
3440,11/29/24 04:00:00 AM,11.431,0.0,,,,,
3441,11/29/24 05:00:00 AM,11.722,0.0,,,,,
3442,11/29/24 06:00:00 AM,12.013,0.0,,,,,
3443,11/29/24 07:00:00 AM,12.883,0.0,,,,,
3444,11/29/24 08:00:00 AM,13.942,21.5,,,,,
3445,11/29/24 09:00:00 AM,15.187,8611.2,,,,,
3446,11/29/24 10:00:00 AM,16.332,0.0,,,,,
3447,11/29/24 11:00:00 AM,17.475,8611.2,,,,,
3448,11/29/24 12:00:00 PM,18.616,8611.2,,,,,
3449,11/29/24 01:00:00 PM,19.853,8611.2,,,,,
3450,11/29/24 02:00:00 PM,20.805,8611.2,,,,,
3451,11/29/24 03:00:00 PM,20.424,8266.7,,,,,
3452,11/29/24 04:00:00 PM,20.043,8611.2,,,,,
3453,11/29/24 05:00:00 PM,19.567,0.0,,,,,
3454,11/29/24 06:00:00 PM,18.901,8611.2,,,,,
3455,11/29/24 07:00:00 PM,18.331,0.0,,,,,
3456,11/29/24 08:00:00 PM,17.760,0.0,,,,,
3457,11/29/24 09:00:00 PM,17.094,0.0,,,,,
3458,11/29/24 10:00:00 PM,16.427,0.0,,,,,
3459,11/29/24 11:00:00 PM,15.282,0.0,,,,,
3460,11/30/24 12:00:00 AM,13.942,0.0,,,,,
3461,11/30/24 01:00:00 AM,12.497,0.0,,,,,
3462,11/30/24 02:00:00 AM,11.041,0.0,,,,,
3463,11/30/24 03:00:00 AM,11.236,0.0,,,,,
3464,11/30/24 04:00:00 AM,11.431,0.0,,,,,
3465,11/30/24 05:00:00 AM,11.722,0.0,,,,,
3466,11/30/24 06:00:00 AM,12.013,0.0,,,,,
3467,11/30/24 07:00:00 AM,12.787,9300.1,,,,,
3468,11/30/24 08:00:00 AM,13.942,8611.2,,,,,
3469,11/30/24 09:00:00 AM,15.091,0.0,,,,,
3470,11/30/24 10:00:00 AM,16.332,0.0,,,,,
3471,11/30/24 11:00:00 AM,17.570,9300.1,,,,,
3472,11/30/24 12:00:00 PM,18.711,8611.2,,,,,
3473,11/30/24 01:00:00 PM,19.853,64.6,,,,,
3474,11/30/24 02:00:00 PM,20.805,8611.2,,,,,
3475,11/30/24 03:00:00 PM,20.424,8611.2,,,,,
3476,11/30/24 04:00:00 PM,20.043,8611.2,,,,,
3477,11/30/24 05:00:00 PM,19.472,0.0,,,,,
3478,11/30/24 06:00:00 PM,18.901,8611.2,,,,,
3479,11/30/24 07:00:00 PM,18.331,0.0,,,,,
3480,11/30/24 08:00:00 PM,17.760,355.2,,,,,
3481,11/30/24 09:00:00 PM,17.094,0.0,,,,,
3482,11/30/24 10:00:00 PM,16.523,0.0,,,,,
3483,11/30/24 11:00:00 PM,15.282,0.0,,,,,
3484,12/01/24 12:00:00 AM,14.038,0.0,,,,,
3485,12/01/24 01:00:00 AM,12.497,0.0,,,,,
3486,12/01/24 02:00:00 AM,10.944,0.0,,,,,
3487,12/01/24 03:00:00 AM,11.236,0.0,,,,,
3488,12/01/24 04:00:00 AM,11.431,0.0,,,,,
3489,12/01/24 05:00:00 AM,11.722,0.0,,,,,
3490,12/01/24 06:00:00 AM,12.013,0.0,,,,,
3491,12/01/24 07:00:00 AM,12.883,0.0,,,,,
3492,12/01/24 08:00:00 AM,13.942,0.0,,,,,
3493,12/01/24 09:00:00 AM,15.091,9300.1,,,,,
3494,12/01/24 10:00:00 AM,16.332,0.0,,,,,
3495,12/01/24 11:00:00 AM,17.570,9300.1,,,,,
3496,12/01/24 12:00:00 PM,18.711,0.0,,,,,
3497,12/01/24 01:00:00 PM,19.948,8611.2,,,,,
3498,12/01/24 02:00:00 PM,20.805,8611.2,,,,,
3499,12/01/24 03:00:00 PM,20.519,8611.2,,,,,
3500,12/01/24 04:00:00 PM,20.043,0.0,,,,,
3501,12/01/24 05:00:00 PM,19.567,0.0,,,,,
3502,12/01/24 06:00:00 PM,18.996,8611.2,,,,,
3503,12/01/24 07:00:00 PM,18.426,0.0,,,,,
3504,12/01/24 08:00:00 PM,17.760,0.0,,,,,
3505,12/01/24 09:00:00 PM,17.189,0.0,,,,,
3506,12/01/24 10:00:00 PM,16.523,0.0,,,,,
3507,12/01/24 11:00:00 PM,15.378,10.8,,,,,
3508,12/02/24 12:00:00 AM,14.038,0.0,,,,,
3509,12/02/24 01:00:00 AM,12.497,0.0,,,,,
3510,12/02/24 02:00:00 AM,10.944,0.0,,,,,
3511,12/02/24 03:00:00 AM,11.236,0.0,,,,,
3512,12/02/24 04:00:00 AM,11.528,0.0,,,,,
3513,12/02/24 05:00:00 AM,11.722,0.0,,,,,
3514,12/02/24 06:00:00 AM,12.013,0.0,,,,,
3515,12/02/24 07:00:00 AM,12.883,0.0,,,,,
3516,12/02/24 08:00:00 AM,13.942,0.0,,,,,
3517,12/02/24 09:00:00 AM,15.091,0.0,,,,,
3518,12/02/24 10:00:00 AM,16.332,0.0,,,,,
3519,12/02/24 11:00:00 AM,17.570,0.0,,,,,
3520,12/02/24 12:00:00 PM,18.806,8611.2,,,,,
3521,12/02/24 01:00:00 PM,20.043,0.0,,,,,
3522,12/02/24 02:00:00 PM,20.996,10.8,,,,,
3523,12/02/24 03:00:00 PM,20.615,8611.2,,,,,
3524,12/02/24 04:00:00 PM,20.234,0.0,,,,,
3525,12/02/24 05:00:00 PM,19.662,8611.2,,,,,
3526,12/02/24 06:00:00 PM,19.092,0.0,,,,,
3527,12/02/24 07:00:00 PM,18.521,8611.2,,,,,
3528,12/02/24 08:00:00 PM,17.855,0.0,,,,,
3529,12/02/24 09:00:00 PM,17.284,0.0,,,,,
3530,12/02/24 10:00:00 PM,16.618,0.0,,,,,
3531,12/02/24 11:00:00 PM,15.378,0.0,,,,,
3532,12/03/24 12:00:00 AM,14.038,0.0,,,,,
3533,12/03/24 01:00:00 AM,12.594,0.0,,,,,
3534,12/03/24 02:00:00 AM,11.041,0.0,,,,,
3535,12/03/24 03:00:00 AM,11.236,0.0,,,,,
3536,12/03/24 04:00:00 AM,11.431,0.0,,,,,
3537,12/03/24 05:00:00 AM,11.722,0.0,,,,,
3538,12/03/24 06:00:00 AM,12.110,0.0,,,,,
3539,12/03/24 07:00:00 AM,12.883,0.0,,,,,
3540,12/03/24 08:00:00 AM,13.942,0.0,,,,,
3541,12/03/24 09:00:00 AM,15.187,9300.1,,,,,
3542,12/03/24 10:00:00 AM,16.332,1550.0,,,,,
3543,12/03/24 11:00:00 AM,17.570,9300.1,,,,,
3544,12/03/24 12:00:00 PM,18.806,0.0,,,,,
3545,12/03/24 01:00:00 PM,20.138,8611.2,,,,,
3546,12/03/24 02:00:00 PM,20.901,8266.7,,,,,
3547,12/03/24 03:00:00 PM,20.615,0.0,,,,,
3548,12/03/24 04:00:00 PM,20.138,8611.2,,,,,
3549,12/03/24 05:00:00 PM,19.662,4650.0,,,,,
3550,12/03/24 06:00:00 PM,19.092,0.0,,,,,
3551,12/03/24 07:00:00 PM,18.616,9300.1,,,,,
3552,12/03/24 08:00:00 PM,17.950,0.0,,,,,
3553,12/03/24 09:00:00 PM,17.379,0.0,,,,,
3554,12/03/24 10:00:00 PM,16.713,0.0,,,,,
3555,12/03/24 11:00:00 PM,15.378,0.0,,,,,
3556,12/04/24 12:00:00 AM,14.038,0.0,,,,,
3557,12/04/24 01:00:00 AM,12.594,0.0,,,,,
3558,12/04/24 02:00:00 AM,11.041,0.0,,,,,
3559,12/04/24 03:00:00 AM,11.236,0.0,,,,,
3560,12/04/24 04:00:00 AM,11.431,0.0,,,,,
3561,12/04/24 05:00:00 AM,11.722,0.0,,,,,
3562,12/04/24 06:00:00 AM,12.013,0.0,,,,,
3563,12/04/24 07:00:00 AM,12.787,0.0,,,,,
3564,12/04/24 08:00:00 AM,13.942,0.0,,,,,
3565,12/04/24 09:00:00 AM,15.187,8611.2,,,,,
3566,12/04/24 10:00:00 AM,16.332,0.0,,,,,
3567,12/04/24 11:00:00 AM,16.713,7577.8,,,,,
3568,12/04/24 12:00:00 PM,18.331,8266.7,,,,,
3569,12/04/24 01:00:00 PM,19.567,8266.7,,,,,
3570,12/04/24 02:00:00 PM,20.710,7577.8,,,,,
3571,12/04/24 03:00:00 PM,20.519,8266.7,,,,,
3572,12/04/24 04:00:00 PM,20.138,0.0,,,,,
3573,12/04/24 05:00:00 PM,19.758,0.0,,,,,
3574,12/04/24 06:00:00 PM,19.092,8266.7,,,,,
3575,12/04/24 07:00:00 PM,18.521,0.0,,,,,
3576,12/04/24 08:00:00 PM,17.950,0.0,,,,,
3577,12/04/24 09:00:00 PM,17.379,0.0,,,,,
3578,12/04/24 10:00:00 PM,16.713,0.0,,,,,
3579,12/04/24 11:00:00 PM,15.569,0.0,,,,,
3580,12/05/24 12:00:00 AM,14.325,0.0,,,,,
3581,12/05/24 01:00:00 AM,12.883,0.0,,,,,
3582,12/05/24 02:00:00 AM,11.334,0.0,,,,,
3583,12/05/24 03:00:00 AM,11.528,0.0,,,,,
3584,12/05/24 04:00:00 AM,11.625,0.0,,,,,
3585,12/05/24 05:00:00 AM,11.819,0.0,,,,,
3586,12/05/24 06:00:00 AM,12.110,0.0,,,,,
3587,12/05/24 07:00:00 AM,12.883,0.0,,,,,
3588,12/05/24 08:00:00 AM,13.942,8266.7,,,,,
3589,12/05/24 09:00:00 AM,15.091,0.0,,,,,
3590,12/05/24 10:00:00 AM,16.237,0.0,,,,,
3591,12/05/24 11:00:00 AM,17.570,0.0,,,,,
3592,12/05/24 12:00:00 PM,18.806,0.0,,,,,
3593,12/05/24 01:00:00 PM,20.043,0.0,,,,,
3594,12/05/24 02:00:00 PM,20.996,7577.8,,,,,
3595,12/05/24 03:00:00 PM,20.805,8266.7,,,,,
